Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
9,"LFR Murillo, T Wenzel","Welcome to the journal of open hardware",2017,"Journal of Open Hardware","ojs.lib.uwo.ca","https://ojs.lib.uwo.ca/index.php/openhardware/article/download/17775/13403","https://scholar.google.com/scholar?cites=15207486455462414087&as_sdt=2005&sciodt=2007&hl=en",112,"2024-08-22 10:20:32","PDF","","","",,,,,9,1.29,5,2,7,"… original empirical research on socioeconomic, legal, historical and technical matters surrounding Open Hardware … Open Hardware demands empirical research because it is not only an …","https://ojs.lib.uwo.ca/index.php/openhardware/article/download/17775/13403","https://scholar.google.com/scholar?q=related:B8dmyFvYC9MJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"LP Priego, J Wareham","FROM BITS TO ATOMS: OPEN SOURCE HARDWARE AT CERN.",2023,"MIS Quarterly","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=02767783&AN=164038023&h=5pe6zYbRY%2BOsML41pZ%2F%2Frm0tJ4p6%2BtgfcTZtB8GPVhXKx%2F235ca0Zr%2BcTPpELGxvSrfah1MAIbjFbPNJn0N0KA%3D%3D&crl=c","https://scholar.google.com/scholar?cites=4452505420596142357&as_sdt=2005&sciodt=2007&hl=en",37,"2024-08-22 10:20:32","","","","",,,,,6,6.00,3,2,1,"… The objectives of this paper are: (1) to provide an empirical description of the process of developing a hybrid object through open source development, and (2) to integrate the empirical …","","https://scholar.google.com/scholar?q=related:FWEi8xZ6yj0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"LP Priego, J Wareham","Time as a Service: White Rabbit at CERN.",2018,"ICIS","scholar.archive.org","https://scholar.archive.org/work/i2qag2zv7jbu7admvjz56ivktq/access/wayback/https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1332&context=icis2018","https://scholar.google.com/scholar?cites=277455626877919971&as_sdt=2005&sciodt=2007&hl=en",252,"2024-08-22 10:20:32","PDF","","","",,,,,2,0.33,1,2,6,"… open source hardware; specifically, when actors involved in such developments are firms driven by profits. Open source hardware … However, we lack an empirical examination of a firm’s …","https://scholar.archive.org/work/i2qag2zv7jbu7admvjz56ivktq/access/wayback/https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1332&context=icis2018","https://scholar.google.com/scholar?q=related:4-L9MGy42QMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
226,"M Angelidou, A Psaltoglou","An empirical investigation of social innovation initiatives for sustainable urban development",2017,"Sustainable cities and society","Elsevier","https://www.sciencedirect.com/science/article/pii/S2210670716307235","https://scholar.google.com/scholar?cites=3649859749878328805&as_sdt=2005&sciodt=2007&hl=en",162,"2024-08-22 10:20:32","HTML","","","",,,,,226,32.29,113,2,7,"… through the development of new products (Air Quality Egg, Citizen Sensor, Smart Citizen, YouSense), such as hardware and software, as well as through theoretical and empirical …","https://www.sciencedirect.com/science/article/pii/S2210670716307235","https://scholar.google.com/scholar?q=related:5W1-zxropjIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"M Auflem","Development of Medical Training Equipment through Prototyping, Wayfaring, and Triple Loop Learning: Industrial Research at Laerdal Medical",2023,"","ntnuopen.ntnu.no","https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/3072023","",300,"2024-08-22 10:20:32","HTML","","","",,,,,0,0.00,0,1,1,"… Respectively, the chapters present empirical insights for operational, tactical, and strategic … Task Trainer Prototypes with an Open Source Hardware Paradigm. Proceedings of the …","https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/3072023","https://scholar.google.com/scholar?q=related:r4LTyoEKZIEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1893,"M Banzi, M Shiloh","Getting started with Arduino",2022,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=qChfEAAAQBAJ&oi=fnd&pg=PT6&dq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&ots=I0mMy32i9o&sig=Wr54n3BjdHlk-vk2tBkyh5bhbE8","https://scholar.google.com/scholar?cites=832506476604831064&as_sdt=2005&sciodt=2007&hl=en",191,"2024-08-22 10:20:32","BOOK","","","",,,,,1893,946.50,947,2,2,"… SPI signal names now follow the Open Source Hardware resolution at … In reality, when I was in school I already knew electronics in a very empirical way: very little theory, but a lot of …","http://sztrim.periszkopradio.hu/mami/tartalom/feszer/konyvtar/physical%20computing/Getting%20Started%20with%20Arduino.pdf","https://scholar.google.com/scholar?q=related:WDU-yzqojQsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"M Bestek, E Grönvall, J Saad-Sulonen","Commoning semantic interoperability in healthcare",2022,"International Journal of the …","JSTOR","https://www.jstor.org/stable/48712064","https://scholar.google.com/scholar?cites=15459062423403435639&as_sdt=2005&sciodt=2007&hl=en",480,"2024-08-22 10:20:32","","","","",,,,,6,3.00,2,3,2,"… empirical case of working with semantic interoperability in Slovenia. We continue with the empirical … We can learn from the case of open-source hardware in healthcare (Carpentier, 2021…","https://www.jstor.org/stable/pdf/48712064.pdf","https://scholar.google.com/scholar?q=related:dxaNU16fidYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
4,"M Biagiola, A Stocco, V Riccio, P Tonella","Two is better than one: digital siblings to improve autonomous driving testing",2024,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-024-10458-4","https://scholar.google.com/scholar?cites=6303450587446140999&as_sdt=2005&sciodt=2007&hl=en",263,"2024-08-22 10:20:32","HTML","10.1007/s10664-024-10458-4","","",,,,,4,4.00,1,4,1,"… Our empirical evaluation shows that the ensemble failure predictor by the digital siblings is superior to each individual simulator at predicting the failures of the digital twin. We discuss …","https://link.springer.com/article/10.1007/s10664-024-10458-4","https://scholar.google.com/scholar?q=related:R2D0g-laelcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"M Božičević, A Radovan","A HTTP-enabled cryptographically secure hardware random number generator",2013,"2013 36th International Convention …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6596452/","",188,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,2,11,"… been implemented using open source hardware development kit. … Results from the empirical type of statistical tests here presented … components which are open source hardware and no …","https://www.researchgate.net/profile/Aleksander-Radovan/publication/261424731_A_HTTP-enabled_cryptographically_secure_hardware_random_number_generator/links/5d5fab8092851c619d6ea391/A-HTTP-enabled-cryptographically-secure-hardware-random-number-generator.pdf","https://scholar.google.com/scholar?q=related:tGFQKcL1sw4J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
12,"M DeLorenzo, AB Chowdhury, V Gohil, ...","Make every move count: Llm-based high-quality rtl code generation using mcts",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2402.03289","https://scholar.google.com/scholar?cites=13935771832060423404&as_sdt=2005&sciodt=2007&hl=en",431,"2024-08-22 10:20:32","","","","",,,,,12,12.00,3,4,1,"… Empirical evaluation with a fine-tuned language model on RTL codesets shows that our pro… to improve the quality of RTL generation on a set of open-source hardware designs. Chip-…","https://arxiv.org/pdf/2402.03289","https://scholar.google.com/scholar?q=related:7CzbeKXOZcEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
4,"M El-Hadedy, X Guo, K Yoshii, Y Cai, R Herndon, ...","RECO-ASCON: Reconfigurable ASCON hash functions for IoT applications",2023,"Integration","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167926023001037","https://scholar.google.com/scholar?cites=16701523343055820328&as_sdt=2005&sciodt=2007&hl=en",419,"2024-08-22 10:20:32","","","","",,,,,4,4.00,1,6,1,"… The proposed design is implemented in Chisel hardware construction language, an open-source hardware library. It has been evaluated in various hardware platforms such as FPGAs, …","","https://scholar.google.com/scholar?q=related:KJa89v26x-cJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
21,"M Faizullin, A Kornilova, G Ferrer","Open-source lidar time synchronization system by mimicking GNSS-clock",2022,"2022 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9918446/","https://scholar.google.com/scholar?cites=511442963615676321&as_sdt=2005&sciodt=2007&hl=en",206,"2024-08-22 10:20:32","","","","",,,,,21,10.50,7,3,2,"… between the sensors, we introduce an open-source hardware-software LiDAR to other sensors … Empirical estimation involves data driven evaluation methods and is beyond the scope of …","https://ieeexplore.ieee.org/iel7/9918187/9918262/09918446.pdf","https://scholar.google.com/scholar?q=related:oXcvaaoCGQcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
83,"M Goldberg, F Schär","Metaverse governance: An empirical analysis of voting within Decentralized Autonomous Organizations",2023,"Journal of Business Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0148296323001224","https://scholar.google.com/scholar?cites=4618267938301723338&as_sdt=2005&sciodt=2007&hl=en",175,"2024-08-22 10:20:32","HTML","","","",,,,,83,83.00,42,2,1,"… virtual world and conduct an empirical analysis to study voter behavior within Decentralized Autonomous Organizations (DAOs). We provide empirical evidence that open standards and …","https://www.sciencedirect.com/science/article/pii/S0148296323001224","https://scholar.google.com/scholar?q=related:ysIMpDhiF0AJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
91,"M Hamalainen, J Karjalainen","Social manufacturing: When the maker movement meets interfirm production networks",2017,"Business Horizons","Elsevier","https://www.sciencedirect.com/science/article/pii/S0007681317301052","https://scholar.google.com/scholar?cites=16007822883125817313&as_sdt=2005&sciodt=2007&hl=en",332,"2024-08-22 10:20:32","HTML","","","",,,,,91,13.00,46,2,7,"… We set up the empirical part of our study by locating and selecting two settings in which similar … The company offers programmable open source hardware components that makers can …","https://www.sciencedirect.com/science/article/pii/S0007681317301052","https://scholar.google.com/scholar?q=related:4W8VYBk2J94J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"M Hicks","Breaking the code: hacking the alpha secure communications hardware platform",2008,"","","","https://scholar.google.com/scholar?cites=2919875659339324476&as_sdt=2005&sciodt=2007&hl=en",483,"2024-08-22 10:20:32","CITATION","","","",,,,,2,0.13,2,1,16,"","","https://scholar.google.com/scholar?q=related:PNw6J3F7hSgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"M Hofmann, CT Wolf","Getting through a global pandemic: stories of resiliency",2022,"XRDS: Crossroads, The ACM Magazine for …","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/3501386","",485,"2024-08-22 10:20:32","HTML","10.1145/3501386","","",,,,,0,0.00,0,2,2,"… Wolf dives into an empirical interview study of developer advo… the story of open-source hardware communities that formed … ; but the scale of open-source hardware grew exponentially …","https://dl.acm.org/doi/fullHtml/10.1145/3501386","https://scholar.google.com/scholar?q=related:MJLOmIQ00QkJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"M Kütt, M Göttsche, A Gläser","Disarmament Hacking 2.0: Toward a Trusted, Open-Hardware Computing Platform for Nuclear Warhead Verification",2016,"57th Annual Meeting …","publications.rwth-aachen.de","http://publications.rwth-aachen.de/record/773001/files/773001.pdf","https://scholar.google.com/scholar?cites=5259051361792542212&as_sdt=2005&sciodt=2007&hl=en",107,"2024-08-22 10:20:32","PDF","","","",,,,,6,0.75,2,3,8,"… The current method is based on an empirical version of the Kolmogorov Smirnov test, which requires only [five] lines of code. Many other testing algorithms are imaginable, and a …","http://publications.rwth-aachen.de/record/773001/files/773001.pdf","https://scholar.google.com/scholar?q=related:BMYtk1nn-0gJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
285,"M Le Goc, LH Kim, A Parsaei, JD Fekete, ...","Zooids: Building blocks for swarm user interfaces",2016,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2984511.2984547","https://scholar.google.com/scholar?cites=439382423991378399&as_sdt=2005&sciodt=2007&hl=en",466,"2024-08-22 10:20:32","","10.1145/2984511.2984547","","",,,,,285,35.63,57,5,8,"… We describe the design of Zooids, an open-source open-hardware platform for developing tabletop swarm interfaces. The platform consists of a collection of custom-designed wheeled …","https://dl.acm.org/doi/pdf/10.1145/2984511.2984547","https://scholar.google.com/scholar?q=related:32GOlvz_GAYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"M Maas, K Asanović, ...","Full-System Simulation of Java Workloads with RISC-V and the Jikes Research Virtual Machine",2017,"1st Workshop on …","martinmaas.github.io","https://martinmaas.github.io/publications/maas-carrv17-jikesrvm.pdf","https://scholar.google.com/scholar?cites=16991674682120459131&as_sdt=2005&sciodt=2007&hl=en",425,"2024-08-22 10:20:32","PDF","","","",,,,,2,0.29,1,3,7,"… We believe that easy-to-modify open-source hardware based on the RISC-V ISA, combined with an easy-to-modify managedlanguage runtime system, can provide an opportunity to …","https://martinmaas.github.io/publications/maas-carrv17-jikesrvm.pdf","https://scholar.google.com/scholar?q=related:e9PJ_hiOzusJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
4,"M Marrali","Filling the gap: Evaluating which legal mechanisms effectively protect freedom and openness in hardware",2014,"University of Groningen Digital Archive","arno.uvt.nl","http://arno.uvt.nl/show.cgi?fid=134977","https://scholar.google.com/scholar?cites=3843949184460748742&as_sdt=2005&sciodt=2007&hl=en",43,"2024-08-22 10:20:32","PDF","","","",,,,,4,0.40,4,1,10,"… be straightforward, and because of this issue the main research question is “What are the legal instruments that can be used to protect the rights and freedoms of open source hardware …","http://arno.uvt.nl/show.cgi?fid=134977","https://scholar.google.com/scholar?q=related:xndvympzWDUJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"M Martínez, M Gámez Berral","Open hardware agv",2021,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1574745","https://scholar.google.com/scholar?cites=4353584642461320271&as_sdt=2005&sciodt=2007&hl=en",170,"2024-08-22 10:20:32","","","","",,,,,1,0.33,1,2,3,"… More particularly, an open source hardware automated guided vehicle (AGV) might show … project attempts to orchestrate, an open source hardware methodology has been followed, a …","https://www.diva-portal.org/smash/get/diva2:1574745/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:T8SAgSoKazwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
14,"M Menendez-Blanco, P Bjørn","Makerspaces on social media: shaping access to open design",2019,"Human–Computer Interaction","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/07370024.2019.1566000","https://scholar.google.com/scholar?cites=726224726220924752&as_sdt=2005&sciodt=2007&hl=en",372,"2024-08-22 10:20:32","","10.1080/07370024.2019.1566000","","",,,,,14,2.80,7,2,5,"… -source software, and open-source hardware. A cornerstone for … The empirical data include 500 public posts from the … the context of our ongoing empirical engagement. Indeed, since …","https://www.tandfonline.com/doi/pdf/10.1080/07370024.2019.1566000","https://scholar.google.com/scholar?q=related:UOeAcYoRFAoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
22,"M Merenda, D Iero, G Pangallo, P Falduto, G Adinolfi, ...","Open-source hardware platforms for smart converters with cloud connectivity",2019,"Electronics","mdpi.com","https://www.mdpi.com/2079-9292/8/3/367","https://scholar.google.com/scholar?cites=4591439311778183365&as_sdt=2005&sciodt=2007&hl=en",58,"2024-08-22 10:20:32","HTML","","","",,,,,22,4.40,4,6,5,"… hardware implementation of open-source hardware dedicated to … and released as an open hardware instrument for academy … remains the only open-source hardware smart converter …","https://www.mdpi.com/2079-9292/8/3/367","https://scholar.google.com/scholar?q=related:xXhNQroRuD8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
183,"M Michels, W Fecke, JH Feil, O Musshoff, J Pigisch, ...","Smartphone adoption and use in agriculture: empirical evidence from Germany",2020,"Precision …","Springer","https://link.springer.com/article/10.1007/s11119-019-09675-5","https://scholar.google.com/scholar?cites=8594081751463069419&as_sdt=2005&sciodt=2007&hl=en",184,"2024-08-22 10:20:32","HTML","10.1007/s11119-019-09675-5","","",,,,,183,45.75,31,6,4,"… Furthermore, the study gives empirical justification to previous anecdotal evidence about factors affecting smartphone adoption expected from literature dealing with innovation adoption …","https://link.springer.com/article/10.1007/s11119-019-09675-5","https://scholar.google.com/scholar?q=related:64afztFPRHcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
88,"M Monteiro, C Stari, C Cabeza, AC Martí","The polarization of light and Malus' law using smartphones",2017,"The Physics Teacher","pubs.aip.org","https://pubs.aip.org/aapt/pte/article/55/5/264/277793","https://scholar.google.com/scholar?cites=2453558889449439841&as_sdt=2005&sciodt=2007&hl=en",389,"2024-08-22 10:20:32","","","","",,,,,88,12.57,22,4,7,"Originally an empirical law, nowadays Malus’ law is seen as a key experiment to demonstrate the transverse nature of electromagnetic waves, as well as the intrinsic connection …","https://arxiv.org/pdf/1607.02659","https://scholar.google.com/scholar?q=related:YcIiec_KDCIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
36,"M Moritz, T Redlich, PP Grames, ...","Value creation in open-source hardware communities: Case study of Open Source Ecology",2016,"… on Management of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7806517/","https://scholar.google.com/scholar?cites=10120432895646261274&as_sdt=2005&sciodt=2007&hl=en",11,"2024-08-22 10:20:32","","","","",,,,,36,4.50,9,4,8,"… and collaboration to jointly develop open source hardware for operation in both developing and … Most empirical results stem from analyses from openYsource communities, however the …","https://ieeexplore.ieee.org/iel7/7795144/7806508/07806517.pdf","https://scholar.google.com/scholar?q=related:GmAsJhkAc4wJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"M Mulligan, S Burke, C Douglas, ...","Methodologies to Assess and Map the Biophysical Effectiveness of Nature Based Solutions",2023,"Greening Water Risks …","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/62981/1/978-3-031-25308-9.pdf#page=57","https://scholar.google.com/scholar?cites=3219630881543662548&as_sdt=2005&sciodt=2007&hl=en",400,"2024-08-22 10:20:32","PDF","","","",,,,,1,1.00,0,4,1,"… Empirical and physically based modelling is best suited to large scale strategic assessment of the optimal type, magnitude and locations of interventions whereas assessment of the …","https://library.oapen.org/bitstream/handle/20.500.12657/62981/1/978-3-031-25308-9.pdf#page=57","https://scholar.google.com/scholar?q=related:1KtJejptriwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
3,"M Nice, M Bunting, A Richardson, G Zachar, ...","Enabling mixed autonomy traffic control",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2310.18776","https://scholar.google.com/scholar?cites=1234904110047759658&as_sdt=2005&sciodt=2007&hl=en",471,"2024-08-22 10:20:32","","","","",,,,,3,3.00,1,5,1,"… This paper introduces an extensible open-source hardware and software platform, enabling … Live connectivity between vehicles was leveraged to input empirical measurements from …","https://arxiv.org/pdf/2310.18776","https://scholar.google.com/scholar?q=related:Kg0Ry75CIxEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"M Odeh, ED Nichols, ...","Real-time, non-contact position tracking of medical devices and surgical tools through the analysis of magnetic field vectors",2018,"Frontiers in …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/BIOMED/proceedings-abstract/DMD2018/V001T11A005/272016","https://scholar.google.com/scholar?cites=13659350946570668221&as_sdt=2005&sciodt=2007&hl=en",492,"2024-08-22 10:20:32","","","","",,,,,6,1.00,2,3,6,"… Empirical Approximation of K for Arbitrary Magnet We devised an empirical approach to … method and system using affordable, open-source hardware and software components. The …","https://asmedigitalcollection.asme.org/BIOMED/proceedings-pdf/DMD2018/40789/V001T11A005/2788253/v001t11a005-dmd2018-6862.pdf","https://scholar.google.com/scholar?q=related:vYi9yFDDj70J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
4,"M Orenes-Vera, H Yun, N Wistoff, G Heiser, ...","AutoCC: Automatic Discovery of Covert Channels in Time-Shared Hardware",2023,"Proceedings of the 56th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3613424.3614254","https://scholar.google.com/scholar?cites=7159417698547254699&as_sdt=2005&sciodt=2007&hl=en",305,"2024-08-22 10:20:32","","10.1145/3613424.3614254","","",,,,,4,4.00,1,5,1,"… AutoCC complements empirical covert channel measurement frameworks such as Channel … this methodology by applying it to four open-source hardware components. Particularly, we …","https://dl.acm.org/doi/pdf/10.1145/3613424.3614254","https://scholar.google.com/scholar?q=related:q8WN8HZcW2MJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"M Polli","Implications of industry 4.0 on financial performance: an empirical study",2017,"","thesis.unipd.it","https://thesis.unipd.it/handle/20.500.12608/26033","https://scholar.google.com/scholar?cites=8424269589117040643&as_sdt=2005&sciodt=2007&hl=en",230,"2024-08-22 10:20:32","","","","",,,,,1,0.14,1,1,7,"With this thesis, we explore the relationship between industry 4.0 technologies and financial performance. After presenting the fourth industrial revolution and the analysis of …","https://thesis.unipd.it/bitstream/20.500.12608/26033/1/MANUEL_POLLI.pdf","https://scholar.google.com/scholar?q=related:A3hyv44E6XQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"M Rimmer","Lady Ada: Limor Fried, Adafruit industries, intellectual property and open source hardware",2021,"Journal of Intellectual Property Law and Practice","academic.oup.com","https://academic.oup.com/jiplp/article-abstract/16/10/1047/6322410","",80,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,1,3,"… 1 Limor Fried is a leading figure in the Open Source Hardware community. 2 She participated in the first Open Source Hardware Summit and helped draft the Open Source Hardware …","https://academic.oup.com/jiplp/article-pdf/16/10/1047/41874015/jpab041.pdf","https://scholar.google.com/scholar?q=related:kWsj6Hk8PCUJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"M Sefton, I Rönkkö, M Bellgran","Hardware Start-ups in the Scale-up Process of Production–A Mapping of Challenges",2020,"SPS2020","ebooks.iospress.nl","https://ebooks.iospress.nl/doi/10.3233/ATDE200175","https://scholar.google.com/scholar?cites=14819918165137517783&as_sdt=2005&sciodt=2007&hl=en",174,"2024-08-22 10:20:32","","10.3233/ATDE200175","","",,,,,1,0.25,0,3,4,"… network of accessible production tools and open hardware [19]. This … This open hardware in Shenzhen enables start-ups to … The empirical base for answering the research questions …","https://ebooks.iospress.nl/pdf/doi/10.3233/ATDE200175","https://scholar.google.com/scholar?q=related:12xhSQ3tqs0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"M Shabaab, M Keramati, ...","Technological collaborations model in Iranian automotive industry: developing an open source hardware platform",2022,"International Journal of …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJTLID.2022.125698","",93,"2024-08-22 10:20:32","","10.1504/IJTLID.2022.125698","","",,,,,0,0.00,0,3,2,"… This study sought to enrich the existing empirical evidence because few studies have been conducted on applying OI in this industry. Hence, three well-known companies at different …","","https://scholar.google.com/scholar?q=related:e14gfjMj73wJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"M Stange, N Früholz, M Zumpe, S Ihlenfeldt","Harnessing Open-Source Hardware For Transparent Sustainability Assessments: A Case StudyOon Small-Scale Wind Turbines",2024,"","repo.uni-hannover.de","https://www.repo.uni-hannover.de/handle/123456789/17880","",88,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,4,1,"… manufacturing - often associated with open-source hardware such as RepRap - with … of empirical evidence supporting the inherent sustainability of open-source hardware over …","https://www.repo.uni-hannover.de/bitstream/handle/123456789/17880/Stange_2024_CPSL-Harnessing_Open_Source_Hardware_For_Transparent_Sustainability_Assessments_A_Case.pdf?sequence=1","https://scholar.google.com/scholar?q=related:8_Wx13F8DMAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
17,"M Teli, J McQueenie, R Cibin, M Foth","Intermediation in design as a practice of institutioning and commoning",2022,"Design Studies","Elsevier","https://www.sciencedirect.com/science/article/pii/S0142694X22000527","https://scholar.google.com/scholar?cites=17531735764996033188&as_sdt=2005&sciodt=2007&hl=en",367,"2024-08-22 10:20:32","HTML","","","",,,,,17,8.50,4,4,2,"… For the purposes of this paper, we present the empirical findings that highlight the way … The project revolved around CR platform, a set of open-source hardware and software that …","https://www.sciencedirect.com/science/article/pii/S0142694X22000527","https://scholar.google.com/scholar?q=related:pIqZiMo8TfMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
