Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"","Einführung: Das Open-Source-Phänomen",2005,"Xpert.press","Springer-Verlag","http://dx.doi.org/10.1007/3-540-26947-9_2","",694,"2024-08-22 15:14:58","book-chapter","10.1007/3-540-26947-9_2","","",,,3,18,0,0.00,0,0,19,"","http://link.springer.com/content/pdf/10.1007/3-540-26947-9_2.pdf",""
0,"","7. Financing Open Source Biotechnology",2008,"Biobazaar","Harvard University Press","http://dx.doi.org/10.4159/9780674033603-008","",718,"2024-08-22 15:14:58","book-chapter","10.4159/9780674033603-008","","",,,237,291,0,0.00,0,0,16,"","https://hup.degruyter.com/view/book/9780674033603/10.4159/9780674033603-008.xml",""
0,"","The Future of the Open Source Movement",2007,"Open Source","Cambridge University Press","http://dx.doi.org/10.1017/cbo9780511619526.011","",722,"2024-08-22 15:14:58","book-chapter","10.1017/cbo9780511619526.011","","",,,325,335,0,0.00,0,0,17,"","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/678EFB3A3ABA0F5319FB99434A023B1B",""
1,"","8. Biotechnology’s Open Source Revolution",2008,"Biobazaar","Harvard University Press","http://dx.doi.org/10.4159/9780674033603-009","",723,"2024-08-22 15:14:58","book-chapter","10.4159/9780674033603-009","","",,,292,334,1,0.06,0,0,16,"","https://hup.degruyter.com/view/book/9780674033603/10.4159/9780674033603-009.xml",""
0,"","Open-Source Software Platform",2018,"Embedded Systems and Robotics with Open Source Tools","CRC Press","http://dx.doi.org/10.1201/b19730-14","",746,"2024-08-22 15:14:58","book-chapter","10.1201/b19730-14","","",,,73,78,0,0.00,0,0,6,"","",""
0,"","Demographics, Sociology, and Psychology of Open Source Development",2007,"Open Source","Cambridge University Press","http://dx.doi.org/10.1017/cbo9780511619526.006","",752,"2024-08-22 15:14:58","book-chapter","10.1017/cbo9780511619526.006","","",,,159,221,0,0.00,0,0,17,"","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/CD81BFFA0B36DC58D3AD70ACCB7B33E1",""
0,"","Open Source and Open Standards",2012,"The Open Source Alternative","Wiley","http://dx.doi.org/10.1002/9781119197706.ch9","",753,"2024-08-22 15:14:58","other","10.1002/9781119197706.ch9","","",,,115,118,0,0.00,0,0,12,"","http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119197706.ch9",""
0,"","5. Open Source Licensing for Biotechnology",2008,"Biobazaar","Harvard University Press","http://dx.doi.org/10.4159/9780674033603-006","",755,"2024-08-22 15:14:58","book-chapter","10.4159/9780674033603-006","","",,,142,187,0,0.00,0,0,16,"","https://hup.degruyter.com/view/book/9780674033603/10.4159/9780674033603-006.xml",""
0,"","Open Source Internet Application Projects",2007,"Open Source","Cambridge University Press","http://dx.doi.org/10.1017/cbo9780511619526.003","",756,"2024-08-22 15:14:58","book-chapter","10.1017/cbo9780511619526.003","","",,,21,79,0,0.00,0,0,17,"","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1231FFC46707D85A649CDB6D9151DD2E",""
0,"","",2023,"","Publications Office of the European Union","http://dx.doi.org/10.3030/101119747","",781,"2024-08-22 15:14:58","grant","10.3030/101119747","","",,,,,0,0.00,0,0,1,"","",""
0,"","The History of Open Source",2010,"The Comingled Code","The MIT Press","http://dx.doi.org/10.7551/mitpress/7565.003.0004","",799,"2024-08-22 15:14:58","book-chapter","10.7551/mitpress/7565.003.0004","","",,,35,60,0,0.00,0,0,14,"","https://direct.mit.edu/books/monograph/chapter-pdf/2414886/9780262289573_cac.pdf",""
0,"","What Is Open Source and How Does It Work?",2005,"The Success of Open Source","Harvard University Press","http://dx.doi.org/10.2307/j.ctv26071g2.6","",800,"2024-08-22 15:14:58","book-chapter","10.2307/j.ctv26071g2.6","","",,,54,93,0,0.00,0,0,19,"","",""
0,"","Front Matter",2021,"ArcheoFOSS XIV 2020: Open Software, Hardware, Processes, Data and Formats in Archaeological Research","Archaeopress Publishing Ltd","http://dx.doi.org/10.2307/jj.14638139.1","",805,"2024-08-22 15:14:58","book-chapter","10.2307/jj.14638139.1","","",,,,,0,0.00,0,0,3,"","",""
0,"","Open Standards for Open Source",2012,"Open Source Data Warehousing and Business Intelligence","CRC Press","http://dx.doi.org/10.1201/b12671-14","",808,"2024-08-22 15:14:58","book-chapter","10.1201/b12671-14","","",,,377,385,0,0.00,0,0,12,"","http://www.crcnetbase.com/doi/pdf/10.1201/b12671-14",""
0,"","Why Open Source?",2005,"Sarbanes-Oxley IT Compliance Using COBIT and Open Source Tools","Elsevier","http://dx.doi.org/10.1016/b978-159749036-8/50007-0","",816,"2024-08-22 15:14:58","book-chapter","10.1016/b978-159749036-8/50007-0","","",,,81,110,0,0.00,0,0,19,"","https://api.elsevier.com/content/article/PII:B9781597490368500070",""
1,"","FROM FREE SOFTWARE TO OPEN SOURCE?",2017,"Copy, Rip, Burn","Pluto Press","http://dx.doi.org/10.2307/j.ctt183q67g.8","",825,"2024-08-22 15:14:58","book-chapter","10.2307/j.ctt183q67g.8","","",,,98,146,1,0.14,0,0,7,"","",""
0,"","Open Source",2011,"SpringerReference","Springer-Verlag","http://dx.doi.org/10.1007/springerreference_62576","",840,"2024-08-22 15:14:58","reference-entry","10.1007/springerreference_62576","","",,,,,0,0.00,0,0,13,"","",""
0,"","",2021,"","SPIE-Intl Soc Optical Eng","http://dx.doi.org/10.1117/12.2583905.6231882457001","",845,"2024-08-22 15:14:58","component","10.1117/12.2583905.6231882457001","","",,,,,0,0.00,0,0,3,"","",""
1,"","5 Explaining Open Source: Microfoundations",2004,"The Success of Open Source","Harvard University Press","http://dx.doi.org/10.4159/9780674044999-006","",863,"2024-08-22 15:14:58","book-chapter","10.4159/9780674044999-006","","",,,128,156,1,0.05,0,0,20,"","https://www.degruyter.com/document/doi/10.4159/9780674044999-006/xml",""
0,"","Proposal of a programmable logic controller based on open hardware",2023,"ITEGAM- Journal of Engineering and Technology for Industrial Applications (ITEGAM-JETIA","GN1 Sistemas e Publicacoes Ltd.","http://dx.doi.org/10.5935/jetia.v9i42.878","",884,"2024-08-22 15:14:58","journal-article","10.5935/jetia.v9i42.878","2447-0228","",9,42,,,0,0.00,0,0,1,"","https://itegam-jetia.org/journal/index.php/jetia/article/view/878",""
0,"","",2020,"","Publications Office of the European Union","http://dx.doi.org/10.3030/877056","",887,"2024-08-22 15:14:58","grant","10.3030/877056","","",,,,,0,0.00,0,0,4,"","",""
0,"","Hardware Implementation and Quantization of Tiny-Yolo-v2 using Open CL",2019,"International Journal of Recent Technology and Engineering","Blue Eyes Intelligence Engineering and Sciences Engineering and Sciences Publication - BEIESP","http://dx.doi.org/10.35940/ijrte.b1150.0782s619","",888,"2024-08-22 15:14:58","journal-article","10.35940/ijrte.b1150.0782s619","2277-3878","",8,2,808,813,0,0.00,0,0,5,"The trend of increasingly model size in Deep Neural Network (DNN) algorithms boost the performance of visual recognition tasks. These gains in performance have come at a cost of increase in computational complexity and memory bandwidth. Recent studies have explored the fixed-point implementation of DNN algorithms such as AlexNet and VGG on Field Programmable Gate Array (FPGA) to facilitate the potential of deployment on embedded system. However, there are still lacking research on DNN object detection algorithms on FPGA. Consequently, we propose the implementation of Tiny-Yolo-v2 on Cyclone V PCIe FPGA board using the High-Level Synthesis Tool: Intel FPGA Software Development Kit (SDK) for OpenCL. In this work, a systematic approach is proposed to convert the floating point Tiny-Yolo-v2 algorithms into 8-bit fixed-point. Our experiments show that the 8-bit fixed-point Tiny-Yolo-v2 have significantly reduce the hardware consumption with only 0.3% loss in accuracy. Finally, our implementation achieves peak performance of 31.34 Giga Operation per Second (GOPS) and comparable performance density of 0.28GOPs/DSP to prior works under 120MHz working frequency.","https://www.ijrte.org/wp-content/uploads/papers/v8i2S6/B11500782S619.pdf",""
0,"","6 Explaining Open Source: Macro-Organization",2004,"The Success of Open Source","Harvard University Press","http://dx.doi.org/10.4159/9780674044999-007","",901,"2024-08-22 15:14:58","book-chapter","10.4159/9780674044999-007","","",,,157,189,0,0.00,0,0,20,"","https://www.degruyter.com/document/doi/10.4159/9780674044999-007/xml",""
0,"","International Conference on Open Source Systems and Technologies",2020,"2020 14th International Conference on Open Source Systems and Technologies (ICOSST)","IEEE","http://dx.doi.org/10.1109/icosst51357.2020.9332948","",905,"2024-08-22 15:14:58","proceedings-article","10.1109/icosst51357.2020.9332948","","",,,,,0,0.00,0,0,4,"","http://xplorestaging.ieee.org/ielx7/9332801/9332911/09332948.pdf?arnumber=9332948",""
0,"","Defining Open-Source Software Success and Abandonment",2012,"Internet Success","The MIT Press","http://dx.doi.org/10.7551/mitpress/8413.003.0013","",910,"2024-08-22 15:14:58","book-chapter","10.7551/mitpress/8413.003.0013","","",,,141,154,0,0.00,0,0,12,"","https://direct.mit.edu/books/monograph/chapter-pdf/2435924/9780262301206_caj.pdf",""
0,"","INTRODUCTION:",2015,"The Tao of Open Source Intelligence","IT Governance Publishing","http://dx.doi.org/10.2307/j.ctt155j4bh.7","",911,"2024-08-22 15:14:58","book-chapter","10.2307/j.ctt155j4bh.7","","",,,12,20,0,0.00,0,0,9,"","",""
0,"","The Importance of Open-Source Software Commons",2012,"Internet Success","The MIT Press","http://dx.doi.org/10.7551/mitpress/8413.003.0005","",917,"2024-08-22 15:14:58","book-chapter","10.7551/mitpress/8413.003.0005","","",,,15,24,0,0.00,0,0,12,"","https://direct.mit.edu/books/monograph/chapter-pdf/2435917/9780262301206_cad.pdf",""
0,"","- Internet Vetting and Open-Source Intelligence Policy",2017,"Internet Searches for Vetting, Investigations, and Open-Source Intelligence","CRC Press","http://dx.doi.org/10.1201/b10523-13","",921,"2024-08-22 15:14:58","book-chapter","10.1201/b10523-13","","",,,150,159,0,0.00,0,0,7,"","http://www.crcnetbase.com/doi/pdf/10.1201/b10523-13",""
0,"","Review for ""An operational land cover and land cover change toolbox: processing open‐source data with open‐source software""",2022,"","Wiley","http://dx.doi.org/10.1002/2688-8319.12162/v1/review2","",922,"2024-08-22 15:14:58","peer-review","10.1002/2688-8319.12162/v1/review2","","",,,,,0,0.00,0,0,2,"","",""
0,"","Open-source software",2015,"AccessScience","McGraw-Hill Professional","http://dx.doi.org/10.1036/1097-8542.yb011211","",927,"2024-08-22 15:14:58","dataset","10.1036/1097-8542.yb011211","","",,,,,0,0.00,0,0,9,"","",""
1,"","Open-source software",2015,"AccessScience","McGraw-Hill Professional","http://dx.doi.org/10.1036/1097-8542.470200","",928,"2024-08-22 15:14:58","dataset","10.1036/1097-8542.470200","","",,,,,1,0.11,0,0,9,"","",""
0,"","open-source intelligence",2011,"SpringerReference","Springer-Verlag","http://dx.doi.org/10.1007/springerreference_20222","",929,"2024-08-22 15:14:58","reference-entry","10.1007/springerreference_20222","","",,,,,0,0.00,0,0,13,"","",""
0,"","Open-Source GIS",2011,"SpringerReference","Springer-Verlag","http://dx.doi.org/10.1007/springerreference_62579","",932,"2024-08-22 15:14:58","reference-entry","10.1007/springerreference_62579","","",,,,,0,0.00,0,0,13,"","",""
0,"","",2023,"","Pensoft Publishers","http://dx.doi.org/10.3897/rio.9.e95174.r396953","",941,"2024-08-22 15:14:58","component","10.3897/rio.9.e95174.r396953","","",,,,,0,0.00,0,0,1,"","",""
0,"","",2023,"","Pensoft Publishers","http://dx.doi.org/10.3897/rio.9.e95174.r389894","",946,"2024-08-22 15:14:58","component","10.3897/rio.9.e95174.r389894","","",,,,,0,0.00,0,0,1,"","",""
0,"","Open-Source Software Platform",2016,"Embedded Systems and Robotics with Open Source Tools","CRC Press","http://dx.doi.org/10.1201/b19730-7","",962,"2024-08-22 15:14:58","book-chapter","10.1201/b19730-7","","",,,53,58,0,0.00,0,0,8,"","",""
1,"","2 The Early History of Open Source",2004,"The Success of Open Source","Harvard University Press","http://dx.doi.org/10.4159/9780674044999-003","",974,"2024-08-22 15:14:58","book-chapter","10.4159/9780674044999-003","","",,,20,53,1,0.05,0,0,20,"","https://www.degruyter.com/document/doi/10.4159/9780674044999-003/xml",""
