Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
31,"A. Petsiuk","Partially RepRapable automated open source bag valve mask-based ventilator",2020,"HardwareX","","https://api.elsevier.com/content/article/eid/1-s2.0-S2468067220300407","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089470505&origin=inward",135,"2024-08-22 16:58:49","Article","10.1016/j.ohx.2020.e00131","2468-0672","https://api.elsevier.com/content/abstract/scopus_id/85089470505",8,,,,31,7.75,31,1,4,"","",""
38,"A. Soriano","Low cost platform for automatic control education based on open hardware",2014,"IFAC Proceedings Volumes (IFAC-PapersOnline)","","https://api.elsevier.com/content/article/eid/1-s2.0-S1474667016430417","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84929783006&origin=inward",116,"2024-08-22 16:58:49","Conference Paper","10.3182/20140824-6-za-1003.01909","1474-6670","https://api.elsevier.com/content/abstract/scopus_id/84929783006",19,,9044,9050,38,3.80,38,1,10,"","",""
455,"A.J. Espay","Technology in Parkinson's disease: Challenges and opportunities",2016,"Movement Disorders","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84985911015&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84985911015&origin=inward",2,"2024-08-22 16:58:49","Article","10.1002/mds.26642","0885-3185","https://api.elsevier.com/content/abstract/scopus_id/84985911015",31,9,1272,1282,455,56.88,455,1,8,"","",""
23,"A.J. Harvie","An improved liquid-liquid separator based on an optically monitored porous capillary",2019,"Reaction Chemistry and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071120222&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071120222&origin=inward",191,"2024-08-22 16:58:49","Article","10.1039/c9re00144a","2058-9883","https://api.elsevier.com/content/abstract/scopus_id/85071120222",4,9,1579,1588,23,4.60,23,1,5,"","",""
82,"A.L. Woern","RepRapable Recyclebot: Open source 3-D printable extruder for converting plastic to 3-D printing filament",2018,"HardwareX","","https://api.elsevier.com/content/article/eid/1-s2.0-S2468067218300208","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047619898&origin=inward",31,"2024-08-22 16:58:49","Article","10.1016/j.ohx.2018.e00026","2468-0672","https://api.elsevier.com/content/abstract/scopus_id/85047619898",4,,,,82,13.67,82,1,6,"","",""
70,"A.M. Chagas","Leveraging open hardware to alleviate the burden of COVID-19 on global health systems",2020,"PLoS Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084030672&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084030672&origin=inward",53,"2024-08-22 16:58:49","Article","10.1371/journal.pbio.3000730","1544-9173","https://api.elsevier.com/content/abstract/scopus_id/85084030672",18,4,,,70,17.50,70,1,4,"","",""
23,"A.M.S. Abdelhadi","Modular multi-ported SRAM-based memories",2014,"ACM/SIGDA International Symposium on Field Programmable Gate Arrays - FPGA","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84898931800&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84898931800&origin=inward",199,"2024-08-22 16:58:49","Conference Paper","10.1145/2554688.2554773","","https://api.elsevier.com/content/abstract/scopus_id/84898931800",,,35,44,23,2.30,23,1,10,"","",""
25,"A.R. Groos","The potential of low-cost UAVs and open-source photogrammetry software for high-resolution monitoring of alpine glaciers: A case study from the kanderfirn (Swiss Alps)",2019,"Geosciences (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073191100&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073191100&origin=inward",180,"2024-08-22 16:58:49","Article","10.3390/geosciences9080356","2076-3263","https://api.elsevier.com/content/abstract/scopus_id/85073191100",9,8,,,25,5.00,25,1,5,"","",""
41,"A.S. Ali","Elemental: An open-source wireless hardware and software platform for building energy and indoor environmental monitoring and control",2019,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072528603&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072528603&origin=inward",104,"2024-08-22 16:58:49","Article","10.3390/s19184017","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85072528603",19,18,,,41,8.20,41,1,5,"","",""
57,"A.S. Haselhuhn","In situ formation of substrate release mechanisms for gas metal arc weld metal 3-D printing",2015,"Journal of Materials Processing Technology","","https://api.elsevier.com/content/article/eid/1-s2.0-S092401361530042X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84937793566&origin=inward",63,"2024-08-22 16:58:49","Article","10.1016/j.jmatprotec.2015.06.038","0924-0136","https://api.elsevier.com/content/abstract/scopus_id/84937793566",226,,50,59,57,6.33,57,1,9,"","",""
27,"A.S. Samokhin","Syringe Pump Created using 3D Printing Technology and Arduino Platform",2020,"Journal of Analytical Chemistry","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082929646&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082929646&origin=inward",162,"2024-08-22 16:58:49","Article","10.1134/S1061934820030156","1061-9348","https://api.elsevier.com/content/abstract/scopus_id/85082929646",75,3,416,421,27,6.75,27,1,4,"","",""
33,"A.S.M. Al-Obaidi","Embedded design and implementation of mobile robot for surveillance applications",2021,"Indonesian Journal of Science and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111069808&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111069808&origin=inward",131,"2024-08-22 16:58:49","Article","10.17509/ijost.v2i2","2528-1410","https://api.elsevier.com/content/abstract/scopus_id/85111069808",6,2,427,440,33,11.00,33,1,3,"","",""
35,"B. Martinez","I3mote: An open development platform for the intelligent industrial internet",2017,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018239613&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018239613&origin=inward",126,"2024-08-22 16:58:49","Article","10.3390/s17050986","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85018239613",17,5,,,35,5.00,35,1,7,"","",""
31,"B. Pueo","Concurrent validity and reliability of proprietary and open-source jump mat systems for the assessment of vertical jumps in sport sciences",2018,"Acta of Bioengineering and Biomechanics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059097725&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059097725&origin=inward",137,"2024-08-22 16:58:49","Article","10.5277/ABB-01132-2018-02","1509-409X","https://api.elsevier.com/content/abstract/scopus_id/85059097725",20,3,51,57,31,5.17,31,1,6,"","",""
84,"B. Tejesh","Warehouse inventory management system using IoT and open source framework",2018,"Alexandria Engineering Journal","","https://api.elsevier.com/content/article/eid/1-s2.0-S1110016818301765","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057287282&origin=inward",29,"2024-08-22 16:58:49","Article","10.1016/j.aej.2018.02.003","1110-0168","https://api.elsevier.com/content/abstract/scopus_id/85057287282",57,4,3817,3823,84,14.00,84,1,6,"","",""
44,"B. Van Herbruggen","Wi-pos: A low-cost, open source ultra-wideband (UWB) hardware platform with long range sub-GHZ backbone",2019,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064205999&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064205999&origin=inward",90,"2024-08-22 16:58:49","Article","10.3390/s19071548","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85064205999",19,7,,,44,8.80,44,1,5,"","",""
38,"B. Wijnen","Open-source mobile water quality testing platform",2014,"Journal of Water Sanitation and Hygiene for Development","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907196548&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84907196548&origin=inward",117,"2024-08-22 16:58:49","Article","10.2166/washdev.2014.137","2043-9083","https://api.elsevier.com/content/abstract/scopus_id/84907196548",4,3,532,537,38,3.80,38,1,10,"","",""
25,"B.L. Savonen","Development of a Resilient 3-D Printer for Humanitarian Crisis Response",2018,"Technologies","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060652591&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060652591&origin=inward",181,"2024-08-22 16:58:49","Article","10.3390/technologies6010030","2227-7080","https://api.elsevier.com/content/abstract/scopus_id/85060652591",6,1,,,25,4.17,25,1,6,"","",""
51,"C. Brady","All Roads Lead to Computing: Making, Participatory Simulations, and Social Computing as Pathways to Computer Science",2017,"IEEE Transactions on Education","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85001123251&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85001123251&origin=inward",72,"2024-08-22 16:58:49","Article","10.1109/TE.2016.2622680","0018-9359","https://api.elsevier.com/content/abstract/scopus_id/85001123251",60,1,59,66,51,7.29,51,1,7,"","",""
47,"C. Gonzalez Viejo","Development of a robotic pourer constructed with ubiquitous materials, open hardware and sensors to assess beer foam quality using computer vision and pattern recognition algorithms: RoboBEER",2016,"Food Research International","","https://api.elsevier.com/content/article/eid/1-s2.0-S096399691630388X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85006058923&origin=inward",84,"2024-08-22 16:58:49","Article","10.1016/j.foodres.2016.08.045","0963-9969","https://api.elsevier.com/content/abstract/scopus_id/85006058923",89,,504,513,47,5.88,47,1,8,"","",""
50,"C. Guo","OpenWSI: A low-cost, high-throughput whole slide imaging system via single-frame autofocusing and open-source hardware",2020,"Optics Letters","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077511677&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077511677&origin=inward",75,"2024-08-22 16:58:49","Article","10.1364/OL.45.000260","0146-9592","https://api.elsevier.com/content/abstract/scopus_id/85077511677",45,1,260,263,50,12.50,50,1,4,"","",""
25,"C. Jinbo","Research on Monitoring Platform of Agricultural Product Circulation Efficiency Supported by Cloud Computing",2018,"Wireless Personal Communications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045154281&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045154281&origin=inward",182,"2024-08-22 16:58:49","Article","10.1007/s11277-018-5392-3","0929-6212","https://api.elsevier.com/content/abstract/scopus_id/85045154281",102,4,3573,3587,25,4.17,25,1,6,"","",""
55,"C. Kiefer","Smart e-bike monitoring system: Real-time open source and open hardware GPS assistance and sensor data for electrically-assisted bicycles",2016,"IET Intelligent Transport Systems","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958568703&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84958568703&origin=inward",69,"2024-08-22 16:58:49","Article","10.1049/iet-its.2014.0251","1751-956X","https://api.elsevier.com/content/abstract/scopus_id/84958568703",10,2,79,88,55,6.88,55,1,8,"","",""
28,"C. Sas","Exploring DIY practices of complex home technologies",2017,"ACM Transactions on Computer-Human Interaction","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018468601&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018468601&origin=inward",160,"2024-08-22 16:58:49","Article","10.1145/3057863","1073-0516","https://api.elsevier.com/content/abstract/scopus_id/85018468601",24,2,,,28,4.00,28,1,7,"","",""
152,"C. Schelly","Open-source 3-D printing technologies for education: Bringing additive manufacturing to the classroom",2015,"Journal of Visual Languages and Computing","","https://api.elsevier.com/content/article/eid/1-s2.0-S1045926X15000051","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84938669704&origin=inward",12,"2024-08-22 16:58:49","Article","10.1016/j.jvlc.2015.01.004","1045-926X","https://api.elsevier.com/content/abstract/scopus_id/84938669704",28,,226,237,152,16.89,152,1,9,"","",""
57,"C. Zhang","Open-Source 3-D Platform for Low-Cost Scientific Instrument Ecosystem",2016,"Journal of Laboratory Automation","","https://api.elsevier.com/content/article/eid/1-s2.0-S2472630322014121","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84978472420&origin=inward",62,"2024-08-22 16:58:49","Article","10.1177/2211068215624406","2211-0682","https://api.elsevier.com/content/abstract/scopus_id/84978472420",21,4,517,525,57,7.13,57,1,8,"","",""
78,"C.D. Kelley","An affordable open-source turbidimeter",2014,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84899150706&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84899150706&origin=inward",39,"2024-08-22 16:58:49","Article","10.3390/s140407142","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/84899150706",14,4,7142,7155,78,7.80,78,1,10,"","",""
37,"C.J. Vincent","Can Standards and Regulations Keep up with Health Technology?",2015,"JMIR mHealth and uHealth","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84988502058&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84988502058&origin=inward",119,"2024-08-22 16:58:49","Review","10.2196/mhealth.3918","2291-5222","https://api.elsevier.com/content/abstract/scopus_id/84988502058",3,2,,,37,4.11,37,1,9,"","",""
49,"C.P. Kruger","Rapid prototyping of a wireless sensor network gateway for the internet of things using off-the-shelf components",2015,"Proceedings of the IEEE International Conference on Industrial Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84937702508&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84937702508&origin=inward",82,"2024-08-22 16:58:49","Conference Paper","10.1109/ICIT.2015.7125378","","https://api.elsevier.com/content/abstract/scopus_id/84937702508",2015,,1926,1931,49,5.44,49,1,9,"","",""
31,"C.R. Algarín","A low-cost maximum power point tracking system based on neural network inverse model controller",2018,"Electronics (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040940595&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040940595&origin=inward",140,"2024-08-22 16:58:49","Article","10.3390/electronics7010004","2079-9292","https://api.elsevier.com/content/abstract/scopus_id/85040940595",7,1,,,31,5.17,31,1,6,"","",""
39,"D. Palossi","An open source and open hardware deep learning-powered visual navigation engine for autonomous nano-UAVs",2019,"Proceedings - 15th Annual International Conference on Distributed Computing in Sensor Systems, DCOSS 2019","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071928829&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071928829&origin=inward",108,"2024-08-22 16:58:49","Conference Paper","10.1109/DCOSS.2019.00111","","https://api.elsevier.com/content/abstract/scopus_id/85071928829",,,604,611,39,7.80,39,1,5,"","",""
23,"D. Piromalis","Sensotube: A scalable hardware design architecture for wireless sensors and actuators networks nodes in the agricultural domain",2016,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84982746790&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84982746790&origin=inward",197,"2024-08-22 16:58:49","Article","10.3390/s16081227","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/84982746790",16,8,,,23,2.88,23,1,8,"","",""
27,"E. Baker","Open source data logger for low-cost environmental monitoring",2014,"Biodiversity Data Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018194052&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018194052&origin=inward",167,"2024-08-22 16:58:49","Article","10.3897/BDJ.2.e1059","1314-2828","https://api.elsevier.com/content/abstract/scopus_id/85018194052",2,1,,,27,2.70,27,1,10,"","",""
128,"E. Ebeid","A survey of Open-Source UAV flight controllers and flight simulators",2018,"Microprocessors and Microsystems","","https://api.elsevier.com/content/article/eid/1-s2.0-S0141933118300930","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047362689&origin=inward",15,"2024-08-22 16:58:49","Article","10.1016/j.micpro.2018.05.002","0141-9331","https://api.elsevier.com/content/abstract/scopus_id/85047362689",61,,11,20,128,21.33,128,1,6,"","",""
43,"E. Gibney","'Open-hardware' pioneers push for low-cost lab kit",2016,"Nature","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84961696451&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84961696451&origin=inward",100,"2024-08-22 16:58:49","Note","10.1038/531147a","0028-0836","https://api.elsevier.com/content/abstract/scopus_id/84961696451",531,7593,147,148,43,5.38,43,1,8,"","",""
26,"E. Godynyuk","An open-source, automated home-cage sipper device for monitoring liquid ingestive behavior in rodents",2019,"eNeuro","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073125045&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073125045&origin=inward",171,"2024-08-22 16:58:49","Article","10.1523/ENEURO.0292-19.2019","2373-2822","https://api.elsevier.com/content/abstract/scopus_id/85073125045",6,5,,,26,5.20,26,1,5,"","",""
46,"E. Viciana","An open hardware design for internet of things power quality and energy saving solutions",2019,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061135766&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061135766&origin=inward",85,"2024-08-22 16:58:49","Article","10.3390/s19030627","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85061135766",19,3,,,46,9.20,46,1,5,"","",""
30,"E. Wilhelm","Cloudthink: A scalable secure platform for mirroring transportation systems in the cloud",2015,"Transport","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84942888628&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84942888628&origin=inward",146,"2024-08-22 16:58:49","Article","10.3846/16484142.2015.1079237","1648-4142","https://api.elsevier.com/content/abstract/scopus_id/84942888628",30,3,320,329,30,3.33,30,1,9,"","",""
42,"E.T. da Costa","Getting started with open-hardware: Development and control of microfluidic devices",2014,"Electrophoresis","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84905745783&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84905745783&origin=inward",103,"2024-08-22 16:58:49","Article","10.1002/elps.201400128","0173-0835","https://api.elsevier.com/content/abstract/scopus_id/84905745783",35,16,2370,2377,42,4.20,42,1,10,"","",""
93,"F. Arvin","Mona: an Affordable Open-Source Mobile Robot for Education and Research",2019,"Journal of Intelligent and Robotic Systems: Theory and Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047239237&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047239237&origin=inward",22,"2024-08-22 16:58:49","Article","10.1007/s10846-018-0866-9","0921-0296","https://api.elsevier.com/content/abstract/scopus_id/85047239237",94,3,761,775,93,18.60,93,1,5,"","",""
